theta,r
3.0859889693452742,1.1657494220246027
2.839088997940098,1.1896525498764563
3.307934451975471,0.7267254421904603
1.1430254226430363,0.8042344387380438
3.4396767609397982,1.122582614190232
2.589212796674384,0.9099768922025431
3.253601207774965,0.8315737001965986
4.005091778604977,1.031683518625862
4.755454434442016,0.6560338521197593
3.573819394600848,1.0661267315019114
3.8270371810101604,1.062127595815888
2.339299023789481,1.0679643745036138
2.9069182887383116,0.7680337657575704
3.588352892141033,0.8616470354565612
3.461306720422963,0.8158460968805223
4.044327867610103,0.9584313442745677
3.1762129241465917,1.02885345156132
3.429524571240249,0.993469817415
4.460336332809263,0.9642233512349416
4.051709344073507,1.1312312684017576
3.5647042514849328,0.7706310847627258
3.762591625766344,0.8144051556794875
3.6269194681868795,0.9017155818405969
3.5505784566543053,0.8462062870238176
